Series Name,Country Name,Time,Value,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1983,33852269.0870268,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1984,32822992.3310764,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1985,33080640.7860281,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1986,34049392.4487865,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1987,35963102.0162105,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1988,35478325.5939832,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1989,36108991.6521977,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1990,38232170.0568654,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1991,38587503.8465997,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1992,39824354.9893944,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1993,38081369.6346788,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1994,38810306.956182,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1995,39040328.2291573,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1996,39258545.3402859,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1997,43375207.9679581,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1998,44048270.6463198,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1999,40891983.4934895,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2000,40563436.9953996,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2001,40365672.9471742,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2002,43070574.6368545,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2003,44422304.8693056,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2004,45658897.9939444,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2005,47216058.6710858,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2006,48639987.9650553,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2007,49977387.1136913,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2008,48664440.8430606,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2009,48150621.2283986,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2010,50911113.6767191,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2011,52790526.9956322,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2012,53526302.8283888,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2013,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2014,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2015,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2016,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2017,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2018,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2019,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,2020,NA,
Total greenhouse gas emissions (% change from 1990),China,1960,NA,
Total greenhouse gas emissions (% change from 1990),China,1961,NA,
Total greenhouse gas emissions (% change from 1990),China,1962,NA,
Total greenhouse gas emissions (% change from 1990),China,1963,NA,
Total greenhouse gas emissions (% change from 1990),China,1964,NA,
Total greenhouse gas emissions (% change from 1990),China,1965,NA,
Total greenhouse gas emissions (% change from 1990),China,1966,NA,
Total greenhouse gas emissions (% change from 1990),China,1967,NA,
Total greenhouse gas emissions (% change from 1990),China,1968,NA,
Total greenhouse gas emissions (% change from 1990),China,1969,NA,
Total greenhouse gas emissions (% change from 1990),China,1970,NA,
Total greenhouse gas emissions (% change from 1990),China,1971,NA,
Total greenhouse gas emissions (% change from 1990),China,1972,NA,
Total greenhouse gas emissions (% change from 1990),China,1973,NA,
Total greenhouse gas emissions (% change from 1990),China,1974,NA,
Total greenhouse gas emissions (% change from 1990),China,1975,NA,
Total greenhouse gas emissions (% change from 1990),China,1976,NA,
Total greenhouse gas emissions (% change from 1990),China,1977,NA,
Total greenhouse gas emissions (% change from 1990),China,1978,NA,
Total greenhouse gas emissions (% change from 1990),China,1979,NA,
Total greenhouse gas emissions (% change from 1990),China,1980,NA,
Total greenhouse gas emissions (% change from 1990),China,1981,NA,
Total greenhouse gas emissions (% change from 1990),China,1982,NA,
Total greenhouse gas emissions (% change from 1990),China,1983,NA,
Total greenhouse gas emissions (% change from 1990),China,1984,NA,
Total greenhouse gas emissions (% change from 1990),China,1985,NA,
Total greenhouse gas emissions (% change from 1990),China,1986,NA,
Total greenhouse gas emissions (% change from 1990),China,1987,NA,
Total greenhouse gas emissions (% change from 1990),China,1988,NA,
Total greenhouse gas emissions (% change from 1990),China,1989,NA,
Total greenhouse gas emissions (% change from 1990),China,1990,NA,
Total greenhouse gas emissions (% change from 1990),China,1991,3.66168357560444,
Total greenhouse gas emissions (% change from 1990),China,1992,7.18832481185629,
Total greenhouse gas emissions (% change from 1990),China,1993,12.9888993857901,
Total greenhouse gas emissions (% change from 1990),China,1994,18.5171908083368,
Total greenhouse gas emissions (% change from 1990),China,1995,29.5342897269101,
Total greenhouse gas emissions (% change from 1990),China,1996,33.1187499824035,
Total greenhouse gas emissions (% change from 1990),China,1997,31.3674181298634,
Total greenhouse gas emissions (% change from 1990),China,1998,32.0789043047631,
Total greenhouse gas emissions (% change from 1990),China,1999,30.4833691665674,
Total greenhouse gas emissions (% change from 1990),China,2000,30.5612564773515,
Total greenhouse gas emissions (% change from 1990),China,2001,32.1847145722599,
Total greenhouse gas emissions (% change from 1990),China,2002,40.6465906967026,
Total greenhouse gas emissions (% change from 1990),China,2003,59.9661477881996,
Total greenhouse gas emissions (% change from 1990),China,2004,82.8213787884812,
Total greenhouse gas emissions (% change from 1990),China,2005,100.467166625795,
Total greenhouse gas emissions (% change from 1990),China,2006,120.244306209178,
Total greenhouse gas emissions (% change from 1990),China,2007,134.390133366855,
Total greenhouse gas emissions (% change from 1990),China,2008,157.458544241081,
Total greenhouse gas emissions (% change from 1990),China,2009,172.749830451021,
Total greenhouse gas emissions (% change from 1990),China,2010,187.303978348165,
Total greenhouse gas emissions (% change from 1990),China,2011,209.922084567424,
Total greenhouse gas emissions (% change from 1990),China,2012,219.952477201313,
Total greenhouse gas emissions (% change from 1990),China,2013,NA,
Total greenhouse gas emissions (% change from 1990),China,2014,NA,
Total greenhouse gas emissions (% change from 1990),China,2015,NA,
Total greenhouse gas emissions (% change from 1990),China,2016,NA,
Total greenhouse gas emissions (% change from 1990),China,2017,NA,
Total greenhouse gas emissions (% change from 1990),China,2018,NA,
Total greenhouse gas emissions (% change from 1990),China,2019,NA,
Total greenhouse gas emissions (% change from 1990),China,2020,NA,
Total greenhouse gas emissions (% change from 1990),India,1960,NA,
Total greenhouse gas emissions (% change from 1990),India,1961,NA,
Total greenhouse gas emissions (% change from 1990),India,1962,NA,
Total greenhouse gas emissions (% change from 1990),India,1963,NA,
Total greenhouse gas emissions (% change from 1990),India,1964,NA,
Total greenhouse gas emissions (% change from 1990),India,1965,NA,
Total greenhouse gas emissions (% change from 1990),India,1966,NA,
Total greenhouse gas emissions (% change from 1990),India,1967,NA,
Total greenhouse gas emissions (% change from 1990),India,1968,NA,
Total greenhouse gas emissions (% change from 1990),India,1969,NA,
Total greenhouse gas emissions (% change from 1990),India,1970,NA,
Total greenhouse gas emissions (% change from 1990),India,1971,NA,
Total greenhouse gas emissions (% change from 1990),India,1972,NA,
Total greenhouse gas emissions (% change from 1990),India,1973,NA,
Total greenhouse gas emissions (% change from 1990),India,1974,NA,
Total greenhouse gas emissions (% change from 1990),India,1975,NA,
Total greenhouse gas emissions (% change from 1990),India,1976,NA,
Total greenhouse gas emissions (% change from 1990),India,1977,NA,
Total greenhouse gas emissions (% change from 1990),India,1978,NA,
Total greenhouse gas emissions (% change from 1990),India,1979,NA,
Total greenhouse gas emissions (% change from 1990),India,1980,NA,
Total greenhouse gas emissions (% change from 1990),India,1981,NA,
Total greenhouse gas emissions (% change from 1990),India,1982,NA,
Total greenhouse gas emissions (% change from 1990),India,1983,NA,
Total greenhouse gas emissions (% change from 1990),India,1984,NA,
Total greenhouse gas emissions (% change from 1990),India,1985,NA,
Total greenhouse gas emissions (% change from 1990),India,1986,NA,
Total greenhouse gas emissions (% change from 1990),India,1987,NA,
Total greenhouse gas emissions (% change from 1990),India,1988,NA,
Total greenhouse gas emissions (% change from 1990),India,1989,NA,
Total greenhouse gas emissions (% change from 1990),India,1990,NA,
Total greenhouse gas emissions (% change from 1990),India,1991,4.02880173823914,
Total greenhouse gas emissions (% change from 1990),India,1992,7.13931035445134,
Total greenhouse gas emissions (% change from 1990),India,1993,9.68421572812397,
Total greenhouse gas emissions (% change from 1990),India,1994,13.9585075326094,
Total greenhouse gas emissions (% change from 1990),India,1995,19.0382409525948,
Total greenhouse gas emissions (% change from 1990),India,1996,23.1708000238898,
Total greenhouse gas emissions (% change from 1990),India,1997,26.9693794126509,
Total greenhouse gas emissions (% change from 1990),India,1998,27.5047521146854,
Total greenhouse gas emissions (% change from 1990),India,1999,40.9888086093604,
Total greenhouse gas emissions (% change from 1990),India,2000,35.8820305287735,
Total greenhouse gas emissions (% change from 1990),India,2001,35.1909288455924,
Total greenhouse gas emissions (% change from 1990),India,2002,38.1961657546136,
Total greenhouse gas emissions (% change from 1990),India,2003,42.4599463177795,
Total greenhouse gas emissions (% change from 1990),India,2004,50.6686830355254,
Total greenhouse gas emissions (% change from 1990),India,2005,52.6238719480406,
Total greenhouse gas emissions (% change from 1990),India,2006,60.9345150170341,
Total greenhouse gas emissions (% change from 1990),India,2007,71.6923845260169,
Total greenhouse gas emissions (% change from 1990),India,2008,75.7794302035052,
Total greenhouse gas emissions (% change from 1990),India,2009,87.0183522232663,
Total greenhouse gas emissions (% change from 1990),India,2010,99.7630855834191,
Total greenhouse gas emissions (% change from 1990),India,2011,103.899617118114,
Total greenhouse gas emissions (% change from 1990),India,2012,116.444855246299,
Total greenhouse gas emissions (% change from 1990),India,2013,NA,
Total greenhouse gas emissions (% change from 1990),India,2014,NA,
Total greenhouse gas emissions (% change from 1990),India,2015,NA,
Total greenhouse gas emissions (% change from 1990),India,2016,NA,
Total greenhouse gas emissions (% change from 1990),India,2017,NA,
Total greenhouse gas emissions (% change from 1990),India,2018,NA,
Total greenhouse gas emissions (% change from 1990),India,2019,NA,
Total greenhouse gas emissions (% change from 1990),India,2020,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1960,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1961,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1962,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1963,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1964,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1965,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1966,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1967,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1968,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1969,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1970,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1971,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1972,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1973,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1974,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1975,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1976,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1977,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1978,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1979,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1980,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1981,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1982,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1983,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1984,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1985,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1986,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1987,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1988,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1989,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1990,NA,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1991,0.693877135633425,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1992,-2.08745583096834,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1993,-5.61841031614992,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1994,-6.24854815583513,
Total greenhouse gas emissions (% change from 1990),United Kingdom,1995,-6.29250602477937,
